id,name,model_name,category,difficulty,original_complexity,target_complexity,original_code,generated_code,latency_ms,prompt_tokens,reasoning_tokens,completion_tokens,total_tokens,api_status,error_detail,verdict,optimized_complexity_time,complexity_improved,verify_latency_ms
TYR-039,max_diff_ordered,grok-3,subarray,easy,O(N^2),O(N),"def max_diff_ordered(nums):
    if len(nums) < 2:
        return 0
    best = nums[1] - nums[0]
    n = len(nums)
    for i in range(n):
        for j in range(i + 1, n):
            d = nums[j] - nums[i]
            if d > best:
                best = d
    return best
","def max_diff_ordered(nums):
    if len(nums) < 2:
        return 0
    min_so_far = nums[0]
    max_diff = 0
    for i in range(1, len(nums)):
        current_diff = nums[i] - min_so_far
        max_diff = max(max_diff, current_diff)
        min_so_far = min(min_so_far, nums[i])
    return max_diff",54628.91,132,0,87,219,OK,Tyr: Verification Failed (SAT). A counterexample was found — the optimized code changes behaviour for the inputs shown.,SAT,O(n),True,1811.83
TYR-040,equilibrium_index,grok-3,subarray,easy,O(N^2),O(N),"def equilibrium_index(nums):
    n = len(nums)
    for i in range(n):
        left_sum = 0
        for j in range(i):
            left_sum += nums[j]
        right_sum = 0
        for j in range(i + 1, n):
            right_sum += nums[j]
        if left_sum == right_sum:
            return i
    return -1
","def equilibrium_index(nums):
    n = len(nums)
    if n == 0:
        return -1
        
    total_sum = sum(nums)
    left_sum = 0
    
    for i in range(n):
        right_sum = total_sum - left_sum - nums[i]
        if left_sum == right_sum:
            return i
        left_sum += nums[i]
    
    return -1",57935.80,132,0,81,213,OK,"Tyr: Formal Proof Successful (UNSAT). The optimized code is mathematically equivalent to the original STRICTLY WITHIN the Bounded Model Checking limits (lists ≤ 5 elements, symbolic ranges ≤ 10 iterations, while-loops ≤ 30 iterations). No counterexample exists in this bounded domain.",UNSAT,O(n),True,1218.99
TYR-041,product_except_self,grok-3,subarray,medium,O(N^2),O(N),"def product_except_self(nums):
    n = len(nums)
    result = []
    for i in range(n):
        prod = 1
        for j in range(n):
            if j != i:
                prod = prod * nums[j]
        result.append(prod)
    return result
","def product_except_self(nums):
    n = len(nums)
    result = [1] * n
    
    # Calculate products of all elements to the left of each element
    left_product = 1
    for i in range(n):
        result[i] = left_product
        left_product *= nums[i]
    
    # Calculate products of all elements to the right and combine with left products
    right_product = 1
    for i in range(n-1, -1, -1):
        result[i] *= right_product
        right_product *= nums[i]
    
    return result",56201.06,109,0,122,231,OK,b'parser error',ERROR,O(n),True,1532.87
TYR-042,count_positive_subarrays,grok-3,subarray,medium,O(N^2),O(N),"def count_positive_subarrays(nums):
    count = 0
    n = len(nums)
    for i in range(n):
        cur = 0
        for j in range(i, n):
            cur += nums[j]
            if cur > 0:
                count += 1
    return count
","def count_positive_subarrays(nums):
    count = 0
    prefix_sum = 0
    positive_start_count = 0
    
    for num in nums:
        prefix_sum += num
        if prefix_sum > 0:
            positive_start_count += 1
        elif prefix_sum <= 0:
            prefix_sum = 0
            positive_start_count = 0
        count += positive_start_count
            
    return count",4357.30,114,0,89,203,OK,Tyr: Verification Failed (SAT). A counterexample was found — the optimized code changes behaviour for the inputs shown.,SAT,O(n),True,1534.51
TYR-043,min_subarray_sum,grok-3,subarray,medium,O(N^2),O(N),"def min_subarray_sum(nums):
    if len(nums) == 0:
        return 0
    best = nums[0]
    n = len(nums)
    for i in range(n):
        cur = 0
        for j in range(i, n):
            cur += nums[j]
            if cur < best:
                best = cur
    return best
","def min_subarray_sum(nums):
    if not nums:
        return 0
    min_sum = nums[0]
    current_sum = nums[0]
    for num in nums[1:]:
        current_sum = min(num, current_sum + num)
        min_sum = min(min_sum, current_sum)
    return min_sum",59997.28,127,0,69,196,OK,"Tyr: WARNING — Z3 symbolic solving timed out. Concrete testing across 24 inputs found no divergence, but this is empirical testing only, NOT a formal proof of equivalence. Edge-case bugs may still exist.",WARNING,O(n),True,1481.11
TYR-044,count_subarrays_max_le_k,grok-3,subarray,medium,O(N^2),O(N),"def count_subarrays_max_le_k(nums, k):
    count = 0
    n = len(nums)
    for i in range(n):
        ok = 1
        for j in range(i, n):
            if nums[j] > k:
                ok = 0
            if ok == 1:
                count += 1
            else:
                break
    return count
","def count_subarrays_max_le_k(nums, k):
    count = 0
    left = 0
    for right in range(len(nums)):
        if nums[right] > k:
            left = right + 1
        else:
            count += right - left + 1
    return count",55591.14,132,0,63,195,OK,"Tyr: WARNING — Z3 symbolic solving timed out. Concrete testing across 400 inputs found no divergence, but this is empirical testing only, NOT a formal proof of equivalence. Edge-case bugs may still exist.",WARNING,O(n),True,707.25
TYR-045,sum_of_all_subarray_sums,grok-3,subarray,medium,O(N^2),O(N),"def sum_of_all_subarray_sums(nums):
    total = 0
    n = len(nums)
    for i in range(n):
        cur = 0
        for j in range(i, n):
            cur += nums[j]
            total += cur
    return total
","def sum_of_all_subarray_sums(nums):
    total = 0
    n = len(nums)
    for i in range(n):
        total += nums[i] * (i + 1) * (n - i)
    return total // 2",55650.99,109,0,54,163,OK,Tyr: Verification Failed (SAT). A counterexample was found — the optimized code changes behaviour for the inputs shown.,SAT,O(n),True,1406.35
TYR-046,remove_duplicates_preserve_order,grok-3,set-operations,easy,O(N^2),O(N),"def remove_duplicates_preserve_order(nums):
    result = []
    for i in range(len(nums)):
        found = 0
        for j in range(i):
            if nums[j] == nums[i]:
                found = 1
        if found == 0:
            result.append(nums[i])
    return result
","def remove_duplicates_preserve_order(nums):
    seen = set()
    result = []
    for num in nums:
        if num not in seen:
            seen.add(num)
            result.append(num)
    return result",5366.64,115,0,43,158,OK,"Tyr: Formal Proof Successful (UNSAT). The optimized code is mathematically equivalent to the original STRICTLY WITHIN the Bounded Model Checking limits (lists ≤ 5 elements, symbolic ranges ≤ 10 iterations, while-loops ≤ 30 iterations). No counterexample exists in this bounded domain.",UNSAT,O(n),True,1813.19
TYR-047,symmetric_difference_count,grok-3,set-operations,medium,O(N^2),O(N),"def symmetric_difference_count(nums):
    mid = len(nums) // 2
    count = 0
    for i in range(mid):
        found = 0
        for j in range(mid, len(nums)):
            if nums[i] == nums[j]:
                found = 1
        if found == 0:
            count += 1
    for i in range(mid, len(nums)):
        found = 0
        for j in range(mid):
            if nums[i] == nums[j]:
                found = 1
        if found == 0:
            count += 1
    return count
","def symmetric_difference_count(nums):
    mid = len(nums) // 2
    left_set = set(nums[:mid])
    right_set = set(nums[mid:])
    return len(left_set.symmetric_difference(right_set))",55351.68,178,0,43,221,OK,Tyr: Verification Failed (SAT via concrete testing). 1 divergence(s) found across 24 test inputs.,SAT,O(1),True,3423.08
TYR-048,count_common_elements,grok-3,set-operations,easy,O(N^2),O(N),"def count_common_elements(nums):
    mid = len(nums) // 2
    count = 0
    for i in range(mid):
        for j in range(mid, len(nums)):
            if nums[i] == nums[j]:
                count += 1
                break
    return count
","def count_common_elements(nums):
    mid = len(nums) // 2
    left_half = set(nums[:mid])
    right_half = set(nums[mid:])
    return len(left_half.intersection(right_half))",2555.98,111,0,43,154,OK,Tyr: Verification Failed (SAT via concrete testing). 5 divergence(s) found across 24 test inputs.,SAT,O(1),True,496.03
TYR-049,is_subset_first_half,grok-3,set-operations,easy,O(N^2),O(N),"def is_subset_first_half(nums):
    mid = len(nums) // 2
    for i in range(mid):
        found = 0
        for j in range(mid, len(nums)):
            if nums[i] == nums[j]:
                found = 1
        if found == 0:
            return 0
    return 1
","def is_subset_first_half(nums):
    if not nums:
        return 1
    mid = len(nums) // 2
    first_half = set(nums[:mid])
    second_half = set(nums[mid:])
    return 1 if first_half.issubset(second_half) else 0",58262.99,122,0,60,182,OK,"Tyr: WARNING — Z3 symbolic solving timed out. Concrete testing across 24 inputs found no divergence, but this is empirical testing only, NOT a formal proof of equivalence. Edge-case bugs may still exist.",WARNING,O(1),True,1667.30
TYR-050,remove_if_more_than_two,grok-3,set-operations,medium,O(N^2),O(N),"def remove_if_more_than_two(nums):
    result = []
    for i in range(len(nums)):
        count = 0
        for j in range(len(result)):
            if result[j] == nums[i]:
                count += 1
        if count < 2:
            result.append(nums[i])
    return result
","def remove_if_more_than_two(nums):
    count_dict = {}
    result = []
    for num in nums:
        count_dict[num] = count_dict.get(num, 0) + 1
        if count_dict[num] <= 2:
            result.append(num)
    return result",63333.60,116,0,59,175,OK,"Tyr: Formal Proof Successful (UNSAT). The optimized code is mathematically equivalent to the original STRICTLY WITHIN the Bounded Model Checking limits (lists ≤ 5 elements, symbolic ranges ≤ 10 iterations, while-loops ≤ 30 iterations). No counterexample exists in this bounded domain.",UNSAT,O(n),True,8765.32
TYR-051,first_missing_positive,grok-3,set-operations,medium,O(N^2),O(N),"def first_missing_positive(nums):
    candidate = 1
    while candidate < len(nums) + 2:
        found = 0
        for i in range(len(nums)):
            if nums[i] == candidate:
                found = 1
        if found == 0:
            return candidate
        candidate += 1
    return candidate
","def first_missing_positive(nums):
    n = len(nums)
    for i in range(n):
        if nums[i] <= 0 or nums[i] > n:
            nums[i] = n + 1
            
    for i in range(n):
        num = abs(nums[i])
        if num <= n:
            nums[num - 1] = -abs(nums[num - 1])
            
    for i in range(n):
        if nums[i] > 0:
            return i + 1
            
    return n + 1",59216.23,122,0,110,232,OK,"Tyr: WARNING — Z3 symbolic solving timed out. Concrete testing across 24 inputs found no divergence, but this is empirical testing only, NOT a formal proof of equivalence. Edge-case bugs may still exist.",WARNING,O(n),True,4282.90
TYR-052,is_permutation_of_other_half,grok-3,set-operations,easy,O(N^2),O(N),"def is_permutation_of_other_half(nums):
    mid = len(nums) // 2
    for i in range(mid):
        found = 0
        used = []
        for j in range(mid, len(nums)):
            skip = 0
            for u in range(len(used)):
                if used[u] == j:
                    skip = 1
            if skip == 0 and nums[j] == nums[i]:
                found = 1
                used.append(j)
                break
        if found == 0:
            return 0
    return 1
","def is_permutation_of_other_half(nums):
    n = len(nums)
    if n % 2 != 0:
        return 0
        
    mid = n // 2
    freq = {}
    
    # Count frequencies of first half
    for i in range(mid):
        freq[nums[i]] = freq.get(nums[i], 0) + 1
        
    # Subtract frequencies of second half
    for i in range(mid, n):
        if nums[i] not in freq:
            return 0
        freq[nums[i]] -= 1
        if freq[nums[i]] == 0:
            del freq[nums[i]]
            
    return 1 if not freq else 0",63955.15,170,0,147,317,OK,Tyr: Verification Failed (SAT via concrete testing). 7 divergence(s) found across 24 test inputs.,SAT,O(n),True,518.46
TYR-053,count_elements_in_range,grok-3,set-operations,easy,O(N),O(N),"def count_elements_in_range(nums):
    if len(nums) < 2:
        return len(nums)
    lo = nums[0]
    hi = nums[len(nums) - 1]
    if lo > hi:
        lo, hi = hi, lo
    count = 0
    for i in range(len(nums)):
        if nums[i] >= lo and nums[i] <= hi:
            count += 1
    return count
","def count_elements_in_range(nums):
    if len(nums) < 2:
        return len(nums)
    lo = min(nums[0], nums[-1])
    hi = max(nums[0], nums[-1])
    count = sum(1 for num in nums if lo <= num <= hi)
    return count",49094.81,142,0,65,207,OK,Tyr: Verification Failed (SAT). A counterexample was found — the optimized code changes behaviour for the inputs shown.,SAT,O(1),True,625.18
